"","Indicator.Code","Year","count","Indicator.Name"
"2352","ER.FSH.AQUA.MT",2014,191,"Aquaculture production (metric tons)"
"2353","ER.FSH.AQUA.MT",2015,194,"Aquaculture production (metric tons)"
"2354","ER.FSH.AQUA.MT",2016,194,"Aquaculture production (metric tons)"
"2355","ER.FSH.AQUA.MT",2017,192,"Aquaculture production (metric tons)"
"2356","ER.FSH.AQUA.MT",2018,192,"Aquaculture production (metric tons)"
"2357","ER.FSH.CAPT.MT",1960,179,"Capture fisheries production (metric tons)"
"2358","ER.FSH.CAPT.MT",1961,180,"Capture fisheries production (metric tons)"
"2359","ER.FSH.CAPT.MT",1962,180,"Capture fisheries production (metric tons)"
"2360","ER.FSH.CAPT.MT",1963,180,"Capture fisheries production (metric tons)"
"2361","ER.FSH.CAPT.MT",1964,180,"Capture fisheries production (metric tons)"
"2362","ER.FSH.CAPT.MT",1965,180,"Capture fisheries production (metric tons)"
"2363","ER.FSH.CAPT.MT",1966,180,"Capture fisheries production (metric tons)"
"2364","ER.FSH.CAPT.MT",1967,180,"Capture fisheries production (metric tons)"
"2365","ER.FSH.CAPT.MT",1968,181,"Capture fisheries production (metric tons)"
"2366","ER.FSH.CAPT.MT",1969,181,"Capture fisheries production (metric tons)"
"2367","ER.FSH.CAPT.MT",1970,187,"Capture fisheries production (metric tons)"
"2368","ER.FSH.CAPT.MT",1971,187,"Capture fisheries production (metric tons)"
"2369","ER.FSH.CAPT.MT",1972,187,"Capture fisheries production (metric tons)"
"2370","ER.FSH.CAPT.MT",1973,187,"Capture fisheries production (metric tons)"
"2371","ER.FSH.CAPT.MT",1974,187,"Capture fisheries production (metric tons)"
"2372","ER.FSH.CAPT.MT",1975,187,"Capture fisheries production (metric tons)"
"2373","ER.FSH.CAPT.MT",1976,187,"Capture fisheries production (metric tons)"
"2374","ER.FSH.CAPT.MT",1977,187,"Capture fisheries production (metric tons)"
"2375","ER.FSH.CAPT.MT",1978,187,"Capture fisheries production (metric tons)"
"2376","ER.FSH.CAPT.MT",1979,187,"Capture fisheries production (metric tons)"
"2377","ER.FSH.CAPT.MT",1980,187,"Capture fisheries production (metric tons)"
"2378","ER.FSH.CAPT.MT",1981,187,"Capture fisheries production (metric tons)"
"2379","ER.FSH.CAPT.MT",1982,187,"Capture fisheries production (metric tons)"
"2380","ER.FSH.CAPT.MT",1983,187,"Capture fisheries production (metric tons)"
"2381","ER.FSH.CAPT.MT",1984,187,"Capture fisheries production (metric tons)"
"2382","ER.FSH.CAPT.MT",1985,187,"Capture fisheries production (metric tons)"
"2383","ER.FSH.CAPT.MT",1986,187,"Capture fisheries production (metric tons)"
"2384","ER.FSH.CAPT.MT",1987,187,"Capture fisheries production (metric tons)"
"2385","ER.FSH.CAPT.MT",1988,201,"Capture fisheries production (metric tons)"
"2386","ER.FSH.CAPT.MT",1989,201,"Capture fisheries production (metric tons)"
"2387","ER.FSH.CAPT.MT",1990,201,"Capture fisheries production (metric tons)"
"2388","ER.FSH.CAPT.MT",1991,201,"Capture fisheries production (metric tons)"
"2389","ER.FSH.CAPT.MT",1992,205,"Capture fisheries production (metric tons)"
"2390","ER.FSH.CAPT.MT",1993,208,"Capture fisheries production (metric tons)"
"2391","ER.FSH.CAPT.MT",1994,208,"Capture fisheries production (metric tons)"
"2392","ER.FSH.CAPT.MT",1995,209,"Capture fisheries production (metric tons)"
"2393","ER.FSH.CAPT.MT",1996,209,"Capture fisheries production (metric tons)"
"2394","ER.FSH.CAPT.MT",1997,209,"Capture fisheries production (metric tons)"
"2395","ER.FSH.CAPT.MT",1998,209,"Capture fisheries production (metric tons)"
"2396","ER.FSH.CAPT.MT",1999,210,"Capture fisheries production (metric tons)"
"2397","ER.FSH.CAPT.MT",2000,210,"Capture fisheries production (metric tons)"
"2398","ER.FSH.CAPT.MT",2001,210,"Capture fisheries production (metric tons)"
"2399","ER.FSH.CAPT.MT",2002,210,"Capture fisheries production (metric tons)"
"2400","ER.FSH.CAPT.MT",2003,210,"Capture fisheries production (metric tons)"
"2401","ER.FSH.CAPT.MT",2004,210,"Capture fisheries production (metric tons)"
"2402","ER.FSH.CAPT.MT",2005,210,"Capture fisheries production (metric tons)"
"2403","ER.FSH.CAPT.MT",2006,212,"Capture fisheries production (metric tons)"
"2404","ER.FSH.CAPT.MT",2007,213,"Capture fisheries production (metric tons)"
"2405","ER.FSH.CAPT.MT",2008,213,"Capture fisheries production (metric tons)"
"2406","ER.FSH.CAPT.MT",2009,213,"Capture fisheries production (metric tons)"
"2407","ER.FSH.CAPT.MT",2010,213,"Capture fisheries production (metric tons)"
"2408","ER.FSH.CAPT.MT",2011,215,"Capture fisheries production (metric tons)"
"2409","ER.FSH.CAPT.MT",2012,216,"Capture fisheries production (metric tons)"
"2410","ER.FSH.CAPT.MT",2013,216,"Capture fisheries production (metric tons)"
"2411","ER.FSH.CAPT.MT",2014,216,"Capture fisheries production (metric tons)"
"2412","ER.FSH.CAPT.MT",2015,216,"Capture fisheries production (metric tons)"
"2413","ER.FSH.CAPT.MT",2016,216,"Capture fisheries production (metric tons)"
"2414","ER.FSH.CAPT.MT",2017,215,"Capture fisheries production (metric tons)"
"2415","ER.FSH.CAPT.MT",2018,215,"Capture fisheries production (metric tons)"
"2416","ER.FSH.PROD.MT",1960,184,"Total fisheries production (metric tons)"
"2417","ER.FSH.PROD.MT",1961,185,"Total fisheries production (metric tons)"
"2418","ER.FSH.PROD.MT",1962,185,"Total fisheries production (metric tons)"
"2419","ER.FSH.PROD.MT",1963,185,"Total fisheries production (metric tons)"
"2420","ER.FSH.PROD.MT",1964,185,"Total fisheries production (metric tons)"
"2421","ER.FSH.PROD.MT",1965,185,"Total fisheries production (metric tons)"
"2422","ER.FSH.PROD.MT",1966,185,"Total fisheries production (metric tons)"
"2423","ER.FSH.PROD.MT",1967,185,"Total fisheries production (metric tons)"
"2424","ER.FSH.PROD.MT",1968,186,"Total fisheries production (metric tons)"
"2425","ER.FSH.PROD.MT",1969,186,"Total fisheries production (metric tons)"
"2426","ER.FSH.PROD.MT",1970,192,"Total fisheries production (metric tons)"
"2427","ER.FSH.PROD.MT",1971,192,"Total fisheries production (metric tons)"
"2428","ER.FSH.PROD.MT",1972,192,"Total fisheries production (metric tons)"
"2429","ER.FSH.PROD.MT",1973,192,"Total fisheries production (metric tons)"
"2430","ER.FSH.PROD.MT",1974,192,"Total fisheries production (metric tons)"
"2431","ER.FSH.PROD.MT",1975,192,"Total fisheries production (metric tons)"
"2432","ER.FSH.PROD.MT",1976,192,"Total fisheries production (metric tons)"
"2433","ER.FSH.PROD.MT",1977,192,"Total fisheries production (metric tons)"
"2434","ER.FSH.PROD.MT",1978,192,"Total fisheries production (metric tons)"
"2435","ER.FSH.PROD.MT",1979,192,"Total fisheries production (metric tons)"
"2436","ER.FSH.PROD.MT",1980,192,"Total fisheries production (metric tons)"
"2437","ER.FSH.PROD.MT",1981,192,"Total fisheries production (metric tons)"
"2438","ER.FSH.PROD.MT",1982,192,"Total fisheries production (metric tons)"
"2439","ER.FSH.PROD.MT",1983,192,"Total fisheries production (metric tons)"
"2440","ER.FSH.PROD.MT",1984,192,"Total fisheries production (metric tons)"
"2441","ER.FSH.PROD.MT",1985,192,"Total fisheries production (metric tons)"
"2442","ER.FSH.PROD.MT",1986,192,"Total fisheries production (metric tons)"
"2443","ER.FSH.PROD.MT",1987,192,"Total fisheries production (metric tons)"
"2444","ER.FSH.PROD.MT",1988,203,"Total fisheries production (metric tons)"
"2445","ER.FSH.PROD.MT",1989,203,"Total fisheries production (metric tons)"
"2446","ER.FSH.PROD.MT",1990,203,"Total fisheries production (metric tons)"
"2447","ER.FSH.PROD.MT",1991,203,"Total fisheries production (metric tons)"
"2448","ER.FSH.PROD.MT",1992,207,"Total fisheries production (metric tons)"
"2449","ER.FSH.PROD.MT",1993,210,"Total fisheries production (metric tons)"
"2450","ER.FSH.PROD.MT",1994,210,"Total fisheries production (metric tons)"
"2451","ER.FSH.PROD.MT",1995,210,"Total fisheries production (metric tons)"
"2452","ER.FSH.PROD.MT",1996,210,"Total fisheries production (metric tons)"
"2453","ER.FSH.PROD.MT",1997,210,"Total fisheries production (metric tons)"
"2454","ER.FSH.PROD.MT",1998,210,"Total fisheries production (metric tons)"
"2455","ER.FSH.PROD.MT",1999,210,"Total fisheries production (metric tons)"
"2456","ER.FSH.PROD.MT",2000,210,"Total fisheries production (metric tons)"
"2457","ER.FSH.PROD.MT",2001,210,"Total fisheries production (metric tons)"
"2458","ER.FSH.PROD.MT",2002,210,"Total fisheries production (metric tons)"
"2459","ER.FSH.PROD.MT",2003,210,"Total fisheries production (metric tons)"
"2460","ER.FSH.PROD.MT",2004,210,"Total fisheries production (metric tons)"
"2461","ER.FSH.PROD.MT",2005,210,"Total fisheries production (metric tons)"
"2462","ER.FSH.PROD.MT",2006,212,"Total fisheries production (metric tons)"
"2463","ER.FSH.PROD.MT",2007,213,"Total fisheries production (metric tons)"
"2464","ER.FSH.PROD.MT",2008,213,"Total fisheries production (metric tons)"
"2465","ER.FSH.PROD.MT",2009,213,"Total fisheries production (metric tons)"
"2466","ER.FSH.PROD.MT",2010,213,"Total fisheries production (metric tons)"
"2467","ER.FSH.PROD.MT",2011,215,"Total fisheries production (metric tons)"
"2468","ER.FSH.PROD.MT",2012,216,"Total fisheries production (metric tons)"
"2469","ER.FSH.PROD.MT",2013,216,"Total fisheries production (metric tons)"
"2470","ER.FSH.PROD.MT",2014,216,"Total fisheries production (metric tons)"
"2471","ER.FSH.PROD.MT",2015,216,"Total fisheries production (metric tons)"
"2472","ER.FSH.PROD.MT",2016,216,"Total fisheries production (metric tons)"
"2473","ER.FSH.PROD.MT",2017,215,"Total fisheries production (metric tons)"
"2474","ER.FSH.PROD.MT",2018,215,"Total fisheries production (metric tons)"
"2475","ER.GDP.FWTL.M3.KD",1967,1,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2476","ER.GDP.FWTL.M3.KD",1972,9,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2477","ER.GDP.FWTL.M3.KD",1977,23,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2478","ER.GDP.FWTL.M3.KD",1982,43,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2479","ER.GDP.FWTL.M3.KD",1987,73,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2480","ER.GDP.FWTL.M3.KD",1992,108,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2481","ER.GDP.FWTL.M3.KD",1997,137,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2482","ER.GDP.FWTL.M3.KD",2001,1,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2483","ER.GDP.FWTL.M3.KD",2002,156,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2484","ER.GDP.FWTL.M3.KD",2005,2,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2485","ER.GDP.FWTL.M3.KD",2007,165,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2486","ER.GDP.FWTL.M3.KD",2012,173,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2487","ER.GDP.FWTL.M3.KD",2014,1,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2488","ER.GDP.FWTL.M3.KD",2017,174,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
"2489","ER.H2O.FWAG.ZS",1965,1,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2490","ER.H2O.FWAG.ZS",1967,1,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2491","ER.H2O.FWAG.ZS",1972,12,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2492","ER.H2O.FWAG.ZS",1977,20,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2493","ER.H2O.FWAG.ZS",1982,33,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2494","ER.H2O.FWAG.ZS",1987,68,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2495","ER.H2O.FWAG.ZS",1992,107,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2496","ER.H2O.FWAG.ZS",1997,142,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2497","ER.H2O.FWAG.ZS",2001,1,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2498","ER.H2O.FWAG.ZS",2002,158,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2499","ER.H2O.FWAG.ZS",2005,1,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2500","ER.H2O.FWAG.ZS",2007,168,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2501","ER.H2O.FWAG.ZS",2012,177,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2502","ER.H2O.FWAG.ZS",2014,1,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2503","ER.H2O.FWAG.ZS",2017,178,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
"2504","ER.H2O.FWDM.ZS",1965,1,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2505","ER.H2O.FWDM.ZS",1967,1,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2506","ER.H2O.FWDM.ZS",1972,10,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2507","ER.H2O.FWDM.ZS",1977,21,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2508","ER.H2O.FWDM.ZS",1982,35,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2509","ER.H2O.FWDM.ZS",1987,70,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2510","ER.H2O.FWDM.ZS",1992,111,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2511","ER.H2O.FWDM.ZS",1997,139,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2512","ER.H2O.FWDM.ZS",2001,1,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2513","ER.H2O.FWDM.ZS",2002,156,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2514","ER.H2O.FWDM.ZS",2005,1,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2515","ER.H2O.FWDM.ZS",2007,166,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2516","ER.H2O.FWDM.ZS",2012,176,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2517","ER.H2O.FWDM.ZS",2014,1,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2518","ER.H2O.FWDM.ZS",2017,178,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
"2519","ER.H2O.FWIN.ZS",1965,1,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2520","ER.H2O.FWIN.ZS",1967,1,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2521","ER.H2O.FWIN.ZS",1972,10,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2522","ER.H2O.FWIN.ZS",1977,19,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2523","ER.H2O.FWIN.ZS",1982,31,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2524","ER.H2O.FWIN.ZS",1987,66,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2525","ER.H2O.FWIN.ZS",1992,107,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2526","ER.H2O.FWIN.ZS",1997,137,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2527","ER.H2O.FWIN.ZS",2001,1,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2528","ER.H2O.FWIN.ZS",2002,155,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2529","ER.H2O.FWIN.ZS",2005,1,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2530","ER.H2O.FWIN.ZS",2007,164,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2531","ER.H2O.FWIN.ZS",2012,175,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2532","ER.H2O.FWIN.ZS",2014,1,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2533","ER.H2O.FWIN.ZS",2017,177,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
"2534","ER.H2O.FWST.ZS",1962,1,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2535","ER.H2O.FWST.ZS",1967,2,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2536","ER.H2O.FWST.ZS",1972,16,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2537","ER.H2O.FWST.ZS",1977,35,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2538","ER.H2O.FWST.ZS",1982,55,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2539","ER.H2O.FWST.ZS",1987,89,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2540","ER.H2O.FWST.ZS",1992,120,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2541","ER.H2O.FWST.ZS",1997,144,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2542","ER.H2O.FWST.ZS",2002,160,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2543","ER.H2O.FWST.ZS",2007,168,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2544","ER.H2O.FWST.ZS",2012,176,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2545","ER.H2O.FWST.ZS",2014,3,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2546","ER.H2O.FWST.ZS",2017,176,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources"
"2547","ER.H2O.FWTL.K3",1962,1,"Annual freshwater withdrawals, total (billion cubic meters)"
"2548","ER.H2O.FWTL.K3",1967,2,"Annual freshwater withdrawals, total (billion cubic meters)"
"2549","ER.H2O.FWTL.K3",1972,16,"Annual freshwater withdrawals, total (billion cubic meters)"
"2550","ER.H2O.FWTL.K3",1977,35,"Annual freshwater withdrawals, total (billion cubic meters)"
"2551","ER.H2O.FWTL.K3",1982,55,"Annual freshwater withdrawals, total (billion cubic meters)"
"2552","ER.H2O.FWTL.K3",1987,89,"Annual freshwater withdrawals, total (billion cubic meters)"
"2553","ER.H2O.FWTL.K3",1992,122,"Annual freshwater withdrawals, total (billion cubic meters)"
"2554","ER.H2O.FWTL.K3",1997,146,"Annual freshwater withdrawals, total (billion cubic meters)"
"2555","ER.H2O.FWTL.K3",2001,1,"Annual freshwater withdrawals, total (billion cubic meters)"
"2556","ER.H2O.FWTL.K3",2002,162,"Annual freshwater withdrawals, total (billion cubic meters)"
"2557","ER.H2O.FWTL.K3",2005,2,"Annual freshwater withdrawals, total (billion cubic meters)"
"2558","ER.H2O.FWTL.K3",2007,171,"Annual freshwater withdrawals, total (billion cubic meters)"
"2559","ER.H2O.FWTL.K3",2012,179,"Annual freshwater withdrawals, total (billion cubic meters)"
"2560","ER.H2O.FWTL.K3",2014,1,"Annual freshwater withdrawals, total (billion cubic meters)"
"2561","ER.H2O.FWTL.K3",2017,179,"Annual freshwater withdrawals, total (billion cubic meters)"
"2562","ER.H2O.FWTL.ZS",1962,1,"Annual freshwater withdrawals, total (% of internal resources)"
"2563","ER.H2O.FWTL.ZS",1967,2,"Annual freshwater withdrawals, total (% of internal resources)"
"2564","ER.H2O.FWTL.ZS",1972,16,"Annual freshwater withdrawals, total (% of internal resources)"
"2565","ER.H2O.FWTL.ZS",1977,35,"Annual freshwater withdrawals, total (% of internal resources)"
"2566","ER.H2O.FWTL.ZS",1982,55,"Annual freshwater withdrawals, total (% of internal resources)"
"2567","ER.H2O.FWTL.ZS",1987,89,"Annual freshwater withdrawals, total (% of internal resources)"
"2568","ER.H2O.FWTL.ZS",1992,120,"Annual freshwater withdrawals, total (% of internal resources)"
"2569","ER.H2O.FWTL.ZS",1997,143,"Annual freshwater withdrawals, total (% of internal resources)"
"2570","ER.H2O.FWTL.ZS",2002,159,"Annual freshwater withdrawals, total (% of internal resources)"
"2571","ER.H2O.FWTL.ZS",2007,167,"Annual freshwater withdrawals, total (% of internal resources)"
"2572","ER.H2O.FWTL.ZS",2012,175,"Annual freshwater withdrawals, total (% of internal resources)"
"2573","ER.H2O.FWTL.ZS",2017,175,"Annual freshwater withdrawals, total (% of internal resources)"
"2574","ER.H2O.INTR.K3",1962,156,"Renewable internal freshwater resources, total (billion cubic meters)"
"2575","ER.H2O.INTR.K3",1967,156,"Renewable internal freshwater resources, total (billion cubic meters)"
"2576","ER.H2O.INTR.K3",1972,156,"Renewable internal freshwater resources, total (billion cubic meters)"
"2577","ER.H2O.INTR.K3",1977,156,"Renewable internal freshwater resources, total (billion cubic meters)"
"2578","ER.H2O.INTR.K3",1982,156,"Renewable internal freshwater resources, total (billion cubic meters)"
"2579","ER.H2O.INTR.K3",1987,156,"Renewable internal freshwater resources, total (billion cubic meters)"
"2580","ER.H2O.INTR.K3",1992,175,"Renewable internal freshwater resources, total (billion cubic meters)"
"2581","ER.H2O.INTR.K3",1997,179,"Renewable internal freshwater resources, total (billion cubic meters)"
"2582","ER.H2O.INTR.K3",2002,181,"Renewable internal freshwater resources, total (billion cubic meters)"
"2583","ER.H2O.INTR.K3",2007,182,"Renewable internal freshwater resources, total (billion cubic meters)"
"2584","ER.H2O.INTR.K3",2012,182,"Renewable internal freshwater resources, total (billion cubic meters)"
"2585","ER.H2O.INTR.K3",2014,1,"Renewable internal freshwater resources, total (billion cubic meters)"
"2586","ER.H2O.INTR.K3",2017,181,"Renewable internal freshwater resources, total (billion cubic meters)"
"2587","ER.H2O.INTR.PC",1962,155,"Renewable internal freshwater resources per capita (cubic meters)"
"2588","ER.H2O.INTR.PC",1967,155,"Renewable internal freshwater resources per capita (cubic meters)"
"2589","ER.H2O.INTR.PC",1972,155,"Renewable internal freshwater resources per capita (cubic meters)"
"2590","ER.H2O.INTR.PC",1977,155,"Renewable internal freshwater resources per capita (cubic meters)"
"2591","ER.H2O.INTR.PC",1982,155,"Renewable internal freshwater resources per capita (cubic meters)"
"2592","ER.H2O.INTR.PC",1987,155,"Renewable internal freshwater resources per capita (cubic meters)"
"2593","ER.H2O.INTR.PC",1992,174,"Renewable internal freshwater resources per capita (cubic meters)"
"2594","ER.H2O.INTR.PC",1997,179,"Renewable internal freshwater resources per capita (cubic meters)"
"2595","ER.H2O.INTR.PC",2002,181,"Renewable internal freshwater resources per capita (cubic meters)"
"2596","ER.H2O.INTR.PC",2007,182,"Renewable internal freshwater resources per capita (cubic meters)"
"2597","ER.H2O.INTR.PC",2012,182,"Renewable internal freshwater resources per capita (cubic meters)"
"2598","ER.H2O.INTR.PC",2014,1,"Renewable internal freshwater resources per capita (cubic meters)"
"2599","ER.H2O.INTR.PC",2017,181,"Renewable internal freshwater resources per capita (cubic meters)"
"2600","ER.LND.PTLD.ZS",2016,210,"Terrestrial protected areas (% of total land area)"
"2601","ER.LND.PTLD.ZS",2017,211,"Terrestrial protected areas (% of total land area)"
"2602","ER.LND.PTLD.ZS",2018,211,"Terrestrial protected areas (% of total land area)"
"2603","ER.MRN.PTMR.ZS",2016,161,"Marine protected areas (% of territorial waters)"
"2604","ER.MRN.PTMR.ZS",2017,169,"Marine protected areas (% of territorial waters)"
"2605","ER.MRN.PTMR.ZS",2018,169,"Marine protected areas (% of territorial waters)"
"2606","ER.PTD.TOTL.ZS",2016,211,"Terrestrial and marine protected areas (% of total territorial area)"
"2607","ER.PTD.TOTL.ZS",2017,210,"Terrestrial and marine protected areas (% of total territorial area)"
"2608","ER.PTD.TOTL.ZS",2018,210,"Terrestrial and marine protected areas (% of total territorial area)"
"2609","NY.ADJ.AEDU.CD",1970,114,"Adjusted savings: education expenditure (current US$)"
"2610","NY.ADJ.AEDU.CD",1971,114,"Adjusted savings: education expenditure (current US$)"
"2611","NY.ADJ.AEDU.CD",1972,115,"Adjusted savings: education expenditure (current US$)"
"2612","NY.ADJ.AEDU.CD",1973,117,"Adjusted savings: education expenditure (current US$)"
"2613","NY.ADJ.AEDU.CD",1974,117,"Adjusted savings: education expenditure (current US$)"
"2614","NY.ADJ.AEDU.CD",1975,115,"Adjusted savings: education expenditure (current US$)"
"2615","NY.ADJ.AEDU.CD",1976,118,"Adjusted savings: education expenditure (current US$)"
"2616","NY.ADJ.AEDU.CD",1977,122,"Adjusted savings: education expenditure (current US$)"
"2617","NY.ADJ.AEDU.CD",1978,123,"Adjusted savings: education expenditure (current US$)"
"2618","NY.ADJ.AEDU.CD",1979,124,"Adjusted savings: education expenditure (current US$)"
"2619","NY.ADJ.AEDU.CD",1980,134,"Adjusted savings: education expenditure (current US$)"
"2620","NY.ADJ.AEDU.CD",1981,137,"Adjusted savings: education expenditure (current US$)"
"2621","NY.ADJ.AEDU.CD",1982,138,"Adjusted savings: education expenditure (current US$)"
"2622","NY.ADJ.AEDU.CD",1983,139,"Adjusted savings: education expenditure (current US$)"
"2623","NY.ADJ.AEDU.CD",1984,140,"Adjusted savings: education expenditure (current US$)"
"2624","NY.ADJ.AEDU.CD",1985,142,"Adjusted savings: education expenditure (current US$)"
"2625","NY.ADJ.AEDU.CD",1986,144,"Adjusted savings: education expenditure (current US$)"
"2626","NY.ADJ.AEDU.CD",1987,144,"Adjusted savings: education expenditure (current US$)"
"2627","NY.ADJ.AEDU.CD",1988,146,"Adjusted savings: education expenditure (current US$)"
"2628","NY.ADJ.AEDU.CD",1989,151,"Adjusted savings: education expenditure (current US$)"
"2629","NY.ADJ.AEDU.CD",1990,158,"Adjusted savings: education expenditure (current US$)"
"2630","NY.ADJ.AEDU.CD",1991,158,"Adjusted savings: education expenditure (current US$)"
"2631","NY.ADJ.AEDU.CD",1992,161,"Adjusted savings: education expenditure (current US$)"
"2632","NY.ADJ.AEDU.CD",1993,167,"Adjusted savings: education expenditure (current US$)"
"2633","NY.ADJ.AEDU.CD",1994,168,"Adjusted savings: education expenditure (current US$)"
"2634","NY.ADJ.AEDU.CD",1995,176,"Adjusted savings: education expenditure (current US$)"
"2635","NY.ADJ.AEDU.CD",1996,176,"Adjusted savings: education expenditure (current US$)"
"2636","NY.ADJ.AEDU.CD",1997,177,"Adjusted savings: education expenditure (current US$)"
"2637","NY.ADJ.AEDU.CD",1998,177,"Adjusted savings: education expenditure (current US$)"
"2638","NY.ADJ.AEDU.CD",1999,177,"Adjusted savings: education expenditure (current US$)"
"2639","NY.ADJ.AEDU.CD",2000,181,"Adjusted savings: education expenditure (current US$)"
"2640","NY.ADJ.AEDU.CD",2001,180,"Adjusted savings: education expenditure (current US$)"
"2641","NY.ADJ.AEDU.CD",2002,182,"Adjusted savings: education expenditure (current US$)"
"2642","NY.ADJ.AEDU.CD",2003,182,"Adjusted savings: education expenditure (current US$)"
"2643","NY.ADJ.AEDU.CD",2004,183,"Adjusted savings: education expenditure (current US$)"
"2644","NY.ADJ.AEDU.CD",2005,183,"Adjusted savings: education expenditure (current US$)"
"2645","NY.ADJ.AEDU.CD",2006,184,"Adjusted savings: education expenditure (current US$)"
