"","Time","Country","Series","SCALE","Data"
"170","YR2000","THA","EN.GHG.CO2.LU.MT.CE.AR5",0,-16.1856
"171","YR2000","MKD","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.5
"172","YR2000","TLS","EN.GHG.CO2.LU.MT.CE.AR5",0,0.261
"173","YR2000","TGO","EN.GHG.CO2.LU.MT.CE.AR5",0,0.7295
"174","YR2000","TON","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.997
"175","YR2000","TTO","EN.GHG.CO2.LU.MT.CE.AR5",0,-2.3041
"176","YR2000","TUN","EN.GHG.CO2.LU.MT.CE.AR5",0,2.867
"177","YR2000","TUR","EN.GHG.CO2.LU.MT.CE.AR5",0,-61.8613
"178","YR2000","TKM","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.7297
"179","YR2000","TUV","EN.GHG.CO2.LU.MT.CE.AR5",0,0
"180","YR2000","UGA","EN.GHG.CO2.LU.MT.CE.AR5",0,29
"181","YR2000","UKR","EN.GHG.CO2.LU.MT.CE.AR5",0,-23.2065
"182","YR2000","ARE","EN.GHG.CO2.LU.MT.CE.AR5",0,-9.665
"183","YR2000","GBR","EN.GHG.CO2.LU.MT.CE.AR5",0,1.3518
"184","YR2000","TZA","EN.GHG.CO2.LU.MT.CE.AR5",0,76.66
"185","YR2000","USA","EN.GHG.CO2.LU.MT.CE.AR5",0,-862.6289
"186","YR2000","URY","EN.GHG.CO2.LU.MT.CE.AR5",0,-12.2705
"187","YR2000","UZB","EN.GHG.CO2.LU.MT.CE.AR5",0,-6.382
"188","YR2000","VUT","EN.GHG.CO2.LU.MT.CE.AR5",0,-7.021
"189","YR2000","VEN","EN.GHG.CO2.LU.MT.CE.AR5",0,-30.239
"190","YR2000","VNM","EN.GHG.CO2.LU.MT.CE.AR5",0,-39.1712
"191","YR2000","YEM","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.887
"192","YR2000","ZMB","EN.GHG.CO2.LU.MT.CE.AR5",0,25.0178
"193","YR2000","ZWE","EN.GHG.CO2.LU.MT.CE.AR5",0,-3.049
"194","YR2000","AFG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.5422
"195","YR2000","ALB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.2
"196","YR2000","DZA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-8.148
"197","YR2000","AND","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.141
"198","YR2000","AGO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2
"199","YR2000","ATG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.0396
"200","YR2000","ARG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-10.644
"201","YR2000","ARM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.4752
"202","YR2000","AUS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-35.9269
"203","YR2000","AUT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-17.9097
"204","YR2000","AZE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.2869
"205","YR2000","BHS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-4.1596
"206","YR2000","BHR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.019
"207","YR2000","BGD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.4456
"208","YR2000","BRB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.045
"209","YR2000","BLR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-50.68
"210","YR2000","BEL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.4202
"211","YR2000","BLZ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.6798
"212","YR2000","BEN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-30.548
"213","YR2000","BTN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-7.0966
"214","YR2000","BOL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,24.279
"215","YR2000","BIH","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-7.2314
"216","YR2000","BWA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-18.019
"217","YR2000","BRA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-222.615
"218","YR2000","BRN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.7364
"219","YR2000","BGR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-16.2253
"220","YR2000","BFA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,25.429
"221","YR2000","BDI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.906
"222","YR2000","CPV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.229
"223","YR2000","KHM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.3502
"224","YR2000","CMR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-107.672
"225","YR2000","CAN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-23.4592
"226","YR2000","CAF","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-333
"227","YR2000","TCD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-5.144
"228","YR2000","CHL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-78.7217
"229","YR2000","CHN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-682.4159
"230","YR2000","COL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,40.1954
"231","YR2000","COM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.4
"232","YR2000","COG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-17.314
"233","YR2000","CRI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3
"234","YR2000","CIV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.2478
"235","YR2000","HRV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-7.1562
"236","YR2000","CUB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,18.1356
"237","YR2000","CYP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.1856
"238","YR2000","CZE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-9.4419
"239","YR2000","PRK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-19.084
"240","YR2000","COD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-139.59
"241","YR2000","DNK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.5174
"242","YR2000","DJI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.5
"243","YR2000","DMA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.1376
"244","YR2000","DOM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.2491
"245","YR2000","ECU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-11.0791
"246","YR2000","EGY","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"247","YR2000","SLV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.1261
"248","YR2000","GNQ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,5.1751
"249","YR2000","ERI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.23
"250","YR2000","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.0738
"251","YR2000","ETH","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-93.845
"252","YR2000","FJI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.31
"253","YR2000","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-38.5896
"254","YR2000","FRA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-39.3319
"255","YR2000","GAB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-98.063
"256","YR2000","GMB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.109
"257","YR2000","GEO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.091
"258","YR2000","DEU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-61.4158
"259","YR2000","GHA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-4.78
"260","YR2000","GRC","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.3593
"261","YR2000","GRD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.0002
"262","YR2000","GTM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-37.4568
"263","YR2000","GIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,14.6
"264","YR2000","GNB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-19.822
"265","YR2000","GUY","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"266","YR2000","HTI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.7778
"267","YR2000","HND","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-12.5468
"268","YR2000","HUN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.4446
"269","YR2000","ISL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.0936
"270","YR2000","IND","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-75.532
"271","YR2000","IDN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-454.69
"272","YR2000","IRN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-67.643
"273","YR2000","IRQ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"274","YR2000","IRL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.867
"275","YR2000","ISR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.2863
"276","YR2000","ITA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-26.458
"277","YR2000","JAM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.834
"278","YR2000","JPN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-88.8717
"279","YR2000","JOR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.922
"280","YR2000","KAZ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,1.2291
"281","YR2000","KEN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,8.0783
"282","YR2000","KIR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"283","YR2000","KWT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.1339
"284","YR2000","KGZ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-10.367
"285","YR2000","LAO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.224
"286","YR2000","LVA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-17.074
"287","YR2000","LBN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.0349
"288","YR2000","LSO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,4.869
"289","YR2000","LBR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-21.467
"290","YR2000","LBY","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"291","YR2000","LIE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.0134
"292","YR2000","LTU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-10.9853
"293","YR2000","LUX","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.6587
"294","YR2000","MDG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"295","YR2000","MWI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.627
"296","YR2000","MYS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-236.7753
"297","YR2000","MDV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"298","YR2000","MLI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-277.063
"299","YR2000","MLT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"300","YR2000","MHL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"301","YR2000","MRT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.62
"302","YR2000","MUS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.2801
"303","YR2000","MEX","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-208.638
"304","YR2000","FSM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.568
"305","YR2000","MCO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"306","YR2000","MNG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-25.135
"307","YR2000","MNE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.0687
"308","YR2000","MAR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.3
"309","YR2000","MOZ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"310","YR2000","MMR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.7852
"311","YR2000","NAM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-108.758
"312","YR2000","NRU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"313","YR2000","NPL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-16.232
"314","YR2000","NLD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.8651
"315","YR2000","NZL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-31.1992
