"","Time","Country","Series","SCALE","Data"
"1234","YR2021","DNK","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.2745
"1235","YR2021","DNK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.1998
"1236","YR2021","DNK","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.0619
"1237","YR2021","DNK","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,3.0829
"1238","YR2021","DNK","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.1636
"1239","YR2022","DNK","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.8492
"1240","YR2022","DNK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.6505
"1241","YR2022","DNK","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.0325
"1242","YR2022","DNK","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.9061
"1243","YR2022","DNK","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.0393
"1244","YR2023","DNK","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.9389
"1245","YR2023","DNK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-4.2173
"1246","YR2023","DNK","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.1137
"1247","YR2023","DNK","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.844
"1248","YR2023","DNK","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.0393
"1249","YR2000","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-45.4458
"1250","YR2000","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-43.2765
"1251","YR2000","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.203
"1252","YR2000","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0193
"1253","YR2000","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.9953
"1254","YR2001","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-47.0388
"1255","YR2001","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-44.1442
"1256","YR2001","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.0889
"1257","YR2001","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0196
"1258","YR2001","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-1.3406
"1259","YR2002","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-46.6038
"1260","YR2002","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-43.5295
"1261","YR2002","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.1305
"1262","YR2002","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0222
"1263","YR2002","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-1.3922
"1264","YR2003","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-46.2536
"1265","YR2003","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-43.3671
"1266","YR2003","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.171
"1267","YR2003","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0249
"1268","YR2003","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-1.3137
"1269","YR2004","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-46.6405
"1270","YR2004","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-43.6447
"1271","YR2004","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.2116
"1272","YR2004","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0252
"1273","YR2004","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-1.4398
"1274","YR2005","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-47.9209
"1275","YR2005","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-45.0543
"1276","YR2005","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.2451
"1277","YR2005","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0322
"1278","YR2005","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-1.8359
"1279","YR2006","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-50.0647
"1280","YR2006","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-45.5318
"1281","YR2006","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.2743
"1282","YR2006","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0386
"1283","YR2006","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-2.9715
"1284","YR2007","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-46.9871
"1285","YR2007","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-45.7624
"1286","YR2007","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.9843
"1287","YR2007","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0384
"1288","YR2007","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.4511
"1289","YR2008","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-46.9125
"1290","YR2008","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-45.9992
"1291","YR2008","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.0012
"1292","YR2008","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0357
"1293","YR2008","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.7055
"1294","YR2009","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-44.869
"1295","YR2009","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-46.2359
"1296","YR2009","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.0112
"1297","YR2009","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0258
"1298","YR2009","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.2756
"1299","YR2010","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-47.9651
"1300","YR2010","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-46.5594
"1301","YR2010","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.315
"1302","YR2010","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0286
"1303","YR2010","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-2.3814
"1304","YR2011","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-48.3415
"1305","YR2011","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-46.8829
"1306","YR2011","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.2691
"1307","YR2011","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0381
"1308","YR2011","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-2.5238
"1309","YR2012","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-46.752
"1310","YR2012","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-47.2064
"1311","YR2012","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.2552
"1312","YR2012","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.027
"1313","YR2012","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.7945
"1314","YR2013","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-46.2988
"1315","YR2013","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-47.4961
"1316","YR2013","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.4745
"1317","YR2013","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0361
"1318","YR2013","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.2712
"1319","YR2014","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-48.9032
"1320","YR2014","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-47.7858
"1321","YR2014","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.4487
"1322","YR2014","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0364
"1323","YR2014","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-1.7354
"1324","YR2015","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-52.2532
"1325","YR2015","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-48.0755
"1326","YR2015","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.4145
"1327","YR2015","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0349
"1328","YR2015","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-3.7907
"1329","YR2016","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-52.5017
"1330","YR2016","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-47.9943
"1331","YR2016","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.3593
"1332","YR2016","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0497
"1333","YR2016","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-4.2126
"1334","YR2017","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-53.2969
"1335","YR2017","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-47.9131
"1336","YR2017","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.3468
"1337","YR2017","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0373
"1338","YR2017","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-4.2067
"1339","YR2018","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-53.7479
"1340","YR2018","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-47.8319
"1341","YR2018","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.3319
"1342","YR2018","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0408
"1343","YR2018","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-4.5402
"1344","YR2019","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-52.3962
"1345","YR2019","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-47.4535
"1346","YR2019","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.357
"1347","YR2019","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0353
"1348","YR2019","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-4.1669
"1349","YR2020","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-51.4742
"1350","YR2020","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-47.0751
"1351","YR2020","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.3454
"1352","YR2020","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0377
"1353","YR2020","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-3.8629
"1354","YR2021","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-52.1988
"1355","YR2021","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-46.6094
"1356","YR2021","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.3354
"1357","YR2021","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0373
"1358","YR2021","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-4.4737
"1359","YR2022","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-51.4429
"1360","YR2022","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-46.1437
"1361","YR2022","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.3294
"1362","YR2022","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0375
"1363","YR2022","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-3.9412
"1364","YR2023","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-51.4779
"1365","YR2023","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-45.678
"1366","YR2023","ESP","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.3208
"1367","YR2023","ESP","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,0.0375
"1368","YR2023","ESP","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-3.9412
"1369","YR2000","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-3.2742
"1370","YR2000","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.8388
"1371","YR2000","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.019
"1372","YR2000","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,1.953
"1373","YR2000","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.4598
"1374","YR2001","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-2.6575
"1375","YR2001","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.0175
"1376","YR2001","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.0417
"1377","YR2001","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.0494
"1378","YR2001","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.6248
"1379","YR2002","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.5943
"1380","YR2002","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.1953
"1381","YR2002","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.0666
"1382","YR2002","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.4092
"1383","YR2002","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.7175
"1384","YR2003","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.8103
"1385","YR2003","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.373
"1386","YR2003","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.1229
"1387","YR2003","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.2177
"1388","YR2003","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.6771
"1389","YR2004","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.7043
"1390","YR2004","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.3703
"1391","YR2004","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.1636
"1392","YR2004","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.0393
"1393","YR2004","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.7164
"1394","YR2005","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-2.7654
"1395","YR2005","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-4.0157
"1396","YR2005","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.2227
"1397","YR2005","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.2684
"1398","YR2005","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.6325
"1399","YR2006","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-5.05
"1400","YR2006","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.422
"1401","YR2006","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.3322
"1402","YR2006","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.3271
"1403","YR2006","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.6598
"1404","YR2007","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-5.487
"1405","YR2007","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.7597
"1406","YR2007","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.3577
"1407","YR2007","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,1.9743
"1408","YR2007","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.6055
"1409","YR2008","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-5.1166
"1410","YR2008","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.396
"1411","YR2008","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.3575
"1412","YR2008","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.0442
"1413","YR2008","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.5882
"1414","YR2009","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-5.3646
"1415","YR2009","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.7308
"1416","YR2009","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.3554
"1417","YR2009","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.08
"1418","YR2009","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.5597
"1419","YR2010","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-5.1175
"1420","YR2010","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.1894
"1421","YR2010","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.3321
"1422","YR2010","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.1387
"1423","YR2010","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.5502
"1424","YR2011","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-3.7444
"1425","YR2011","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-4.7636
"1426","YR2011","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.2789
"1427","YR2011","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.1575
"1428","YR2011","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.5973
"1429","YR2012","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.9973
"1430","YR2012","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.1053
"1431","YR2012","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.3016
"1432","YR2012","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.0411
"1433","YR2012","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.5824
"1434","YR2013","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.901
"1435","YR2013","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.4086
"1436","YR2013","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.2895
"1437","YR2013","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.3422
"1438","YR2013","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.4375
"1439","YR2014","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.2133
"1440","YR2014","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.6495
"1441","YR2014","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.325
"1442","YR2014","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.1677
"1443","YR2014","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.2916
"1444","YR2015","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,0.361
"1445","YR2015","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.0785
"1446","YR2015","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.3491
"1447","YR2015","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.2024
"1448","YR2015","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.1931
"1449","YR2016","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,1.2973
"1450","YR2016","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.0211
"1451","YR2016","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.4112
"1452","YR2016","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.007
"1453","YR2016","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.1312
"1454","YR2017","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,1.2094
"1455","YR2017","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.2188
"1456","YR2017","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.4244
"1457","YR2017","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.2595
"1458","YR2017","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.1974
"1459","YR2018","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,2.9541
"1460","YR2018","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,1.3102
"1461","YR2018","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.4637
"1462","YR2018","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.5079
"1463","YR2018","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.2327
"1464","YR2019","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,2.7782
"1465","YR2019","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,1.072
"1466","YR2019","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.4735
"1467","YR2019","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.3757
"1468","YR2019","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.1714
"1469","YR2020","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,0.7951
"1470","YR2020","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.8926
"1471","YR2020","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.4717
"1472","YR2020","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.2822
"1473","YR2020","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,-0.1306
"1474","YR2021","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,0.5022
"1475","YR2021","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.4817
"1476","YR2021","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.387
"1477","YR2021","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.5127
"1478","YR2021","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.0218
"1479","YR2022","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.1489
"1480","YR2022","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.6635
"1481","YR2022","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.3525
"1482","YR2022","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.6984
"1483","YR2022","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.1267
"1484","YR2023","EST","EN.GHG.CO2.LU.MT.CE.AR5",0,1.7834
"1485","YR2023","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.5717
"1486","YR2023","EST","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.2912
"1487","YR2023","EST","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,2.4625
"1488","YR2023","EST","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.1267
"1489","YR2000","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-24.2537
"1490","YR2000","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-30.205
"1491","YR2000","FIN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.3751
"1492","YR2000","FIN","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,9.1005
"1493","YR2000","FIN","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,1.0816
"1494","YR2001","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-24.8578
"1495","YR2001","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-34.0787
"1496","YR2001","FIN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.713
"1497","YR2001","FIN","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,10.0859
"1498","YR2001","FIN","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.6249
"1499","YR2002","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-25.8661
"1500","YR2002","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-34.551
"1501","YR2002","FIN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.8058
"1502","YR2002","FIN","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,10.1791
"1503","YR2002","FIN","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.2496
"1504","YR2003","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-26.2519
"1505","YR2003","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-34.8959
"1506","YR2003","FIN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.9552
"1507","YR2003","FIN","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,10.4816
"1508","YR2003","FIN","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.3044
"1509","YR2004","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-27.6165
"1510","YR2004","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-35.8581
"1511","YR2004","FIN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,3.0655
"1512","YR2004","FIN","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,10.1028
"1513","YR2004","FIN","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.4737
"1514","YR2005","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-27.6336
"1515","YR2005","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-39.9606
"1516","YR2005","FIN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.9792
"1517","YR2005","FIN","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,10.8787
"1518","YR2005","FIN","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.4401
"1519","YR2006","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-31.5352
"1520","YR2006","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-42.8277
"1521","YR2006","FIN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.7485
"1522","YR2006","FIN","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,12.8064
"1523","YR2006","FIN","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.5004
"1524","YR2007","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-22.0128
"1525","YR2007","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-31.9793
"1526","YR2007","FIN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.6984
"1527","YR2007","FIN","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,12.5692
"1528","YR2007","FIN","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.3086
"1529","YR2008","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-24.5981
"1530","YR2008","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-39.0671
"1531","YR2008","FIN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,2.6119
"1532","YR2008","FIN","EN.GHG.CO2.LU.OS.MT.CE.AR5",0,13.0265
"1533","YR2008","FIN","EN.GHG.CO2.LU.OL.MT.CE.AR5",0,0.6159
"1534","YR2009","FIN","EN.GHG.CO2.LU.MT.CE.AR5",0,-35.7471
