"","Time","Country","Series","SCALE","Data"
"50956","YR1985","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0089
"50957","YR1985","COL","EN.GHG.ALL.MT.CE.AR5",0,114.9849
"50958","YR1985","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,10.0607
"50959","YR1985","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2543
"50960","YR1985","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0182
"50961","YR1985","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.0885
"50962","YR1985","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.8939
"50963","YR1985","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0165
"50964","YR1985","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.1281
"50965","YR1985","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.6725
"50966","YR1986","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,42.7482
"50967","YR1986","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.5213
"50968","YR1986","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,4.8317
"50969","YR1986","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.0536
"50970","YR1986","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0053
"50971","YR1986","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0069
"50972","YR1986","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1375
"50973","YR1986","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,9.0691
"50974","YR1986","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.2811
"50975","YR1986","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,3.7149
"50976","YR1986","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,7.4039
"50977","YR1986","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,10.4278
"50978","YR1986","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,4.0835
"50979","YR1986","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,6.9385
"50980","YR1986","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,14.2176
"50981","YR1986","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0092
"50982","YR1986","COL","EN.GHG.ALL.MT.CE.AR5",0,118.017
"50983","YR1986","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,10.4559
"50984","YR1986","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2643
"50985","YR1986","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0171
"50986","YR1986","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.0864
"50987","YR1986","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.7949
"50988","YR1986","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0182
"50989","YR1986","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.1332
"50990","YR1986","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.6895
"50991","YR1987","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,43.8279
"50992","YR1987","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.5302
"50993","YR1987","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,5.8745
"50994","YR1987","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.0582
"50995","YR1987","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0059
"50996","YR1987","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.007
"50997","YR1987","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1443
"50998","YR1987","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,9.3438
"50999","YR1987","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.3208
"51000","YR1987","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,4.9092
"51001","YR1987","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,6.7403
"51002","YR1987","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,11.2938
"51003","YR1987","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,4.0547
"51004","YR1987","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,7.1248
"51005","YR1987","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,14.6488
"51006","YR1987","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0095
"51007","YR1987","COL","EN.GHG.ALL.MT.CE.AR5",0,122.9113
"51008","YR1987","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,10.8207
"51009","YR1987","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2704
"51010","YR1987","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0165
"51011","YR1987","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.0924
"51012","YR1987","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.8582
"51013","YR1987","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0189
"51014","YR1987","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.1329
"51015","YR1987","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.7124
"51016","YR1988","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,44.7046
"51017","YR1988","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.6253
"51018","YR1988","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,5.8401
"51019","YR1988","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.052
"51020","YR1988","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0054
"51021","YR1988","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0072
"51022","YR1988","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1548
"51023","YR1988","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,9.612
"51024","YR1988","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.3494
"51025","YR1988","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,4.5786
"51026","YR1988","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,6.6196
"51027","YR1988","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,10.6574
"51028","YR1988","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,4.185
"51029","YR1988","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,7.3443
"51030","YR1988","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,15.8694
"51031","YR1988","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0097
"51032","YR1988","COL","EN.GHG.ALL.MT.CE.AR5",0,124.9551
"51033","YR1988","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,11.1352
"51034","YR1988","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2837
"51035","YR1988","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0154
"51036","YR1988","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.0845
"51037","YR1988","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.8419
"51038","YR1988","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0192
"51039","YR1988","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.1457
"51040","YR1988","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.7357
"51041","YR1989","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,45.9266
"51042","YR1989","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.6593
"51043","YR1989","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,6.2833
"51044","YR1989","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.054
"51045","YR1989","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0051
"51046","YR1989","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0069
"51047","YR1989","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1437
"51048","YR1989","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,9.8821
"51049","YR1989","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.3703
"51050","YR1989","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,5.3116
"51051","YR1989","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,6.1563
"51052","YR1989","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,11.4711
"51053","YR1989","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,4.3059
"51054","YR1989","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,7.3135
"51055","YR1989","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,16.2108
"51056","YR1989","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.01
"51057","YR1989","COL","EN.GHG.ALL.MT.CE.AR5",0,128.8743
"51058","YR1989","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,11.3529
"51059","YR1989","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2893
"51060","YR1989","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0141
"51061","YR1989","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.0874
"51062","YR1989","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,1.076
"51063","YR1989","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0204
"51064","YR1989","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.0969
"51065","YR1989","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.7655
"51066","YR1990","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,46.1659
"51067","YR1990","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.6157
"51068","YR1990","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,6.8867
"51069","YR1990","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.0615
"51070","YR1990","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0058
"51071","YR1990","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0071
"51072","YR1990","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1475
"51073","YR1990","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,10.1734
"51074","YR1990","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.4503
"51075","YR1990","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,5.1473
"51076","YR1990","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,6.3047
"51077","YR1990","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,12.8224
"51078","YR1990","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,4.1676
"51079","YR1990","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,7.9493
"51080","YR1990","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,16.35
"51081","YR1990","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0102
"51082","YR1990","COL","EN.GHG.FGAS.IP.MT.CE.AR5",0,0.043
"51083","YR1990","COL","EN.GHG.ALL.MT.CE.AR5",0,132.2351
"51084","YR1990","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,11.6713
"51085","YR1990","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2892
"51086","YR1990","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0167
"51087","YR1990","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.0978
"51088","YR1990","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.9052
"51089","YR1990","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0214
"51090","YR1990","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.1412
"51091","YR1990","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.784
"51092","YR1991","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,45.8195
"51093","YR1991","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.5339
"51094","YR1991","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,6.6449
"51095","YR1991","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.0681
"51096","YR1991","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0062
"51097","YR1991","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0073
"51098","YR1991","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1561
"51099","YR1991","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,10.4482
"51100","YR1991","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.4224
"51101","YR1991","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,5.1388
"51102","YR1991","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,6.4035
"51103","YR1991","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,13.3422
"51104","YR1991","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,4.1721
"51105","YR1991","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,8.4481
"51106","YR1991","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,17.0882
"51107","YR1991","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0105
"51108","YR1991","COL","EN.GHG.FGAS.IP.MT.CE.AR5",0,0.0618
"51109","YR1991","COL","EN.GHG.ALL.MT.CE.AR5",0,133.801
"51110","YR1991","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,11.6449
"51111","YR1991","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2797
"51112","YR1991","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0171
"51113","YR1991","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.1124
"51114","YR1991","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.9926
"51115","YR1991","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0224
"51116","YR1991","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.1582
"51117","YR1991","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.8018
"51118","YR1992","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,46.707
"51119","YR1992","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.4663
"51120","YR1992","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,7.5819
"51121","YR1992","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.0551
"51122","YR1992","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0065
"51123","YR1992","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0087
"51124","YR1992","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1723
"51125","YR1992","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,10.7416
"51126","YR1992","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.3687
"51127","YR1992","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,5.1232
"51128","YR1992","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,7.5184
"51129","YR1992","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,13.7209
"51130","YR1992","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,4.341
"51131","YR1992","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,9.2437
"51132","YR1992","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,18.0051
"51133","YR1992","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0108
"51134","YR1992","COL","EN.GHG.FGAS.IP.MT.CE.AR5",0,0.0852
"51135","YR1992","COL","EN.GHG.ALL.MT.CE.AR5",0,139.0838
"51136","YR1992","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,11.6111
"51137","YR1992","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2733
"51138","YR1992","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0176
"51139","YR1992","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.0983
"51140","YR1992","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.9057
"51141","YR1992","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0258
"51142","YR1992","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.1632
"51143","YR1992","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.8325
"51144","YR1993","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,47.6909
"51145","YR1993","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.4233
"51146","YR1993","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,7.0218
"51147","YR1993","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.0673
"51148","YR1993","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0062
"51149","YR1993","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0096
"51150","YR1993","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1715
"51151","YR1993","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,11.0731
"51152","YR1993","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.3572
"51153","YR1993","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,5.656
"51154","YR1993","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,8.2046
"51155","YR1993","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,15.2028
"51156","YR1993","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,4.7606
"51157","YR1993","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,9.193
"51158","YR1993","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,18.2723
"51159","YR1993","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.011
"51160","YR1993","COL","EN.GHG.FGAS.IP.MT.CE.AR5",0,0.1079
"51161","YR1993","COL","EN.GHG.ALL.MT.CE.AR5",0,143.6136
"51162","YR1993","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,11.851
"51163","YR1993","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2779
"51164","YR1993","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0186
"51165","YR1993","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.1168
"51166","YR1993","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,1.0621
"51167","YR1993","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.026
"51168","YR1993","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.1703
"51169","YR1993","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.8618
"51170","YR1994","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,48.5936
"51171","YR1994","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.5067
"51172","YR1994","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,7.1931
"51173","YR1994","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.0692
"51174","YR1994","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0064
"51175","YR1994","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0095
"51176","YR1994","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1544
"51177","YR1994","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,11.4257
"51178","YR1994","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.3783
"51179","YR1994","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,7.6214
"51180","YR1994","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,6.7639
"51181","YR1994","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,16.1543
"51182","YR1994","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,5.324
"51183","YR1994","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,8.022
"51184","YR1994","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,17.036
"51185","YR1994","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0113
"51186","YR1994","COL","EN.GHG.FGAS.IP.MT.CE.AR5",0,0.1564
"51187","YR1994","COL","EN.GHG.ALL.MT.CE.AR5",0,144.9581
"51188","YR1994","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,12.0774
"51189","YR1994","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.3014
"51190","YR1994","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0139
"51191","YR1994","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.1249
"51192","YR1994","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.9436
"51193","YR1994","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0232
"51194","YR1994","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.1551
"51195","YR1994","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.8923
"51196","YR1995","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,48.7993
"51197","YR1995","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.5076
"51198","YR1995","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,8.8658
"51199","YR1995","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.068
"51200","YR1995","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0068
"51201","YR1995","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0103
"51202","YR1995","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1817
"51203","YR1995","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,11.783
"51204","YR1995","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.3703
"51205","YR1995","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,5.2469
"51206","YR1995","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,7.692
"51207","YR1995","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,15.8663
"51208","YR1995","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,5.3047
"51209","YR1995","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,9.1643
"51210","YR1995","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,20.3298
"51211","YR1995","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0116
"51212","YR1995","COL","EN.GHG.FGAS.IP.MT.CE.AR5",0,0.2107
"51213","YR1995","COL","EN.GHG.ALL.MT.CE.AR5",0,150.1113
"51214","YR1995","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,12.0684
"51215","YR1995","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.3114
"51216","YR1995","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0168
"51217","YR1995","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.1257
"51218","YR1995","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.998
"51219","YR1995","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0267
"51220","YR1995","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.2282
"51221","YR1995","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.9168
"51222","YR1996","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,49.6839
"51223","YR1996","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,1.488
"51224","YR1996","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,8.4449
"51225","YR1996","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.0704
"51226","YR1996","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0069
"51227","YR1996","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0098
"51228","YR1996","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.178
"51229","YR1996","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,12.0153
"51230","YR1996","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.3279
"51231","YR1996","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,5.893
"51232","YR1996","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,8.0325
"51233","YR1996","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,16.5685
"51234","YR1996","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,5.1609
"51235","YR1996","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,6.3273
"51236","YR1996","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,20.8575
"51237","YR1996","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0118
"51238","YR1996","COL","EN.GHG.FGAS.IP.MT.CE.AR5",0,0.2563
"51239","YR1996","COL","EN.GHG.ALL.MT.CE.AR5",0,150.2392
"51240","YR1996","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,12.2208
"51241","YR1996","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.3246
"51242","YR1996","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0147
"51243","YR1996","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.1307
"51244","YR1996","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,0.9786
"51245","YR1996","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0173
"51246","YR1996","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.2835
"51247","YR1996","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.936
"51248","YR1997","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,49.0541
"51249","YR1997","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,0.9021
"51250","YR1997","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,11.2161
"51251","YR1997","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.1014
"51252","YR1997","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0074
"51253","YR1997","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.013
"51254","YR1997","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.182
"51255","YR1997","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,12.2864
"51256","YR1997","COL","EN.GHG.CO2.AG.MT.CE.AR5",0,0.3343
"51257","YR1997","COL","EN.GHG.CO2.BU.MT.CE.AR5",0,6.0183
"51258","YR1997","COL","EN.GHG.CO2.FE.MT.CE.AR5",0,8.5885
"51259","YR1997","COL","EN.GHG.CO2.IC.MT.CE.AR5",0,17.3375
"51260","YR1997","COL","EN.GHG.CO2.IP.MT.CE.AR5",0,4.9264
"51261","YR1997","COL","EN.GHG.CO2.PI.MT.CE.AR5",0,9.2734
"51262","YR1997","COL","EN.GHG.CO2.TR.MT.CE.AR5",0,21.8735
"51263","YR1997","COL","EN.GHG.CO2.WA.MT.CE.AR5",0,0.0121
"51264","YR1997","COL","EN.GHG.FGAS.IP.MT.CE.AR5",0,0.3031
"51265","YR1997","COL","EN.GHG.ALL.MT.CE.AR5",0,157.5925
"51266","YR1997","COL","EN.GHG.N2O.AG.MT.CE.AR5",0,12.2677
"51267","YR1997","COL","EN.GHG.N2O.BU.MT.CE.AR5",0,0.2622
"51268","YR1997","COL","EN.GHG.N2O.FE.MT.CE.AR5",0,0.0176
"51269","YR1997","COL","EN.GHG.N2O.IC.MT.CE.AR5",0,0.1162
"51270","YR1997","COL","EN.GHG.N2O.IP.MT.CE.AR5",0,1.1641
"51271","YR1997","COL","EN.GHG.N2O.PI.MT.CE.AR5",0,0.0219
"51272","YR1997","COL","EN.GHG.N2O.TR.MT.CE.AR5",0,0.3605
"51273","YR1997","COL","EN.GHG.N2O.WA.MT.CE.AR5",0,0.9528
"51274","YR1998","COL","EN.GHG.CH4.AG.MT.CE.AR5",0,49.2424
"51275","YR1998","COL","EN.GHG.CH4.BU.MT.CE.AR5",0,0.8925
"51276","YR1998","COL","EN.GHG.CH4.FE.MT.CE.AR5",0,12.2716
"51277","YR1998","COL","EN.GHG.CH4.IC.MT.CE.AR5",0,0.1028
"51278","YR1998","COL","EN.GHG.CH4.IP.MT.CE.AR5",0,0.0051
"51279","YR1998","COL","EN.GHG.CH4.PI.MT.CE.AR5",0,0.0139
"51280","YR1998","COL","EN.GHG.CH4.TR.MT.CE.AR5",0,0.1713
"51281","YR1998","COL","EN.GHG.CH4.WA.MT.CE.AR5",0,12.5528
